EC1F    40.7   36.8 -1 -1    0.00    0.00
EC2F   124.8   54.6 -1 -1    0.00    0.00
EC3F   153.0   56.9 -1 -1    0.00    0.00
ID1F   165.6   81.7 -1 -1    0.00    0.00
AS1G   220.1   72.0  1  1    0.00    0.00
AS2G   240.5   86.1  1  1    0.00    0.00
CC1G   300.0   79.9  1  1    0.00    0.00
EC1G    40.7   36.8 -1 -1    0.00    0.00
EC2G   124.8   54.6 -1 -1    0.00    0.00
EC3G   153.0   56.9 -1 -1    0.00    0.00
ID1G   165.6   81.7 -1 -1    0.00    0.00
             118  38  38   0 1
AS1B   227.6   65.8  1  1    0.00    0.00
AS2B   243.6   77.8  1  1    0.00    0.00
CC1B   295.5   72.8  1  1    0.00    0.00
EC1B     8.9   22.3 -1 -1    0.00    0.00
EC2B   139.9   36.3 -1 -1    0.00    0.00
EC3B   170.8   44.0 -1 -1    0.00    0.00
AS1C   227.6   65.8  1  1    0.00    0.00
AS2C   243.6   77.8  1  1    0.00    0.00
CC1C   295.5   72.8  1  1    0.00    0.00
EC1C     8.9   22.3 -1 -1    0.00    0.00
EC2C   139.9   36.3 -1 -1    0.00    0.00
EC3C   170.8   44.0  1 -1    0.00    0.00
ID1C   174.6   69.8  1 -1    0.00    0.00
AS1D   227.6   65.8  1  1    0.00    0.00
AS2D   243.6   77.8  1  1    0.00    0.00
CC1D   295.5   72.8 -1  1    0.00    0.00
EC1D     8.9   22.3  1 -1    0.00    0.00
EC2D   139.9   36.3 -1 -1    0.00    0.00
EC3D   170.8   44.0 -1 -1    0.00    0.00
AS1E   227.6   65.8  1  1    0.00    0.00
CC1E   295.5   72.8  1  1    0.00    0.00
EC1E     8.9   22.3 -1 -1    0.00    0.00
EC2E   139.9   36.3 -1 -1    0.00    0.00
EC3E   170.8   44.0  1 -1    0.00    0.00
ID1E   174.6   69.8  1 -1    0.00    0.00
AS1F   227.6   65.8  1  1    0.00    0.00
AS2F   243.6   77.8 -1  1    0.00    0.00
CC1F   295.5   72.8  1  1    0.00    0.00
EC1F     8.9   22.3 -1 -1    0.00    0.00
EC2F   139.9   36.3 -1 -1    0.00    0.00
EC3F   170.8   44.0 -1 -1    0.00    0.00
ID1F   174.6   69.8 -1 -1    0.00    0.00
AS1G   227.6   65.8  1  1    0.00    0.00
AS2G   243.6   77.8 -1  1    0.00    0.00
CC1G   295.5   72.8  1  1    0.00    0.00
EC1G     8.9   22.3 -1 -1    0.00    0.00
EC2G   139.9   36.3 -1 -1    0.00    0.00
ID1G   174.6   69.8  1 -1    0.00    0.00
             119  39  39   0 1
AS1B   243.8   54.7  1  1    0.00    0.00
AS2B   255.5   72.3  1  1    0.00    0.00
CC1B   308.1   73.3  1  1    0.00    0.00
EC1B     6.5   43.4 -1 -1    0.00    0.00
EC2B    90.0   25.0 -1 -1    0.00    0.00
EC3B   151.2   19.8 -1 -1    0.00    0.00
ID1B   170.5   55.5  1 -1    0.00    0.00
AS1C   243.8   54.7  1  1    0.00    0.00
AS2C   255.5   72.3  1  1    0.00    0.00
CC1C   308.1   73.3  1  1    0.00    0.00
EC1C     6.5   43.4 -1 -1    0.00    0.00
EC2C    90.0   25.0 -1 -1    0.00    0.00
EC3C   151.2   19.8 -1 -1    0.00    0.00
ID1C   170.5   55.5  1 -1    0.00    0.00
AS1D   243.8   54.7  1  1    0.00    0.00
AS2D   255.5   72.3 -1  1    0.00    0.00
EC1D     6.5   43.4 -1 -1    0.00    0.00
EC2D    90.0   25.0 -1 -1    0.00    0.00
EC3D   151.2   19.8  1 -1    0.00    0.00
ID1D   170.5   55.5 -1 -1    0.00    0.00
AS1E   243.8   54.7  1  1    0.00    0.00
AS2E   255.5   72.3  1  1    0.00    0.00
CC1E   308.1   73.3  1  1    0.00    0.00
EC1E     6.5   43.4 -1 -1    0.00    0.00
EC2E    90.0   25.0 -1 -1    0.00    0.00
EC3E   151.2   19.8 -1 -1    0.00    0.00
AS1F   243.8   54.7  1  1    0.00    0.00
CC1F   308.1   73.3  1  1    0.00    0.00
EC1F     6.5   43.4  1 -1    0.00    0.00
EC2F    90.0   25.0 -1 -1    0.00    0.00
EC3F   151.2   19.8 -1 -1    0.00    0.00
ID1F   170.5   55.5 -1 -1    0.00    0.00
AS1G   243.8   54.7  1  1    0.00    0.00
AS2G   255.5   72.3  1  1    0.00    0.00
CC1G   308.1   73.3  1  1    0.00    0.00
EC1G     6.5   43.4 -1 -1    0.00    0.00
EC2G    90.0   25.0 -1 -1    0.00    0.00
EC3G   151.2   19.8 -1 -1    0.00    0.00
ID1G   170.5   55.5 -1 -1    0.00    0.00
             120  39  39   0 1
AS1B   221.1   68.8  1  1    0.00    0.00
AS2B   238.5   79.0  1  1    0.00    0.00
CC1B   290.2   71.3 -1  1    0.00    0.00
EC1B    33.2   12.3  1 -1    0.00    0.00
EC2B   146.2   45.4 -1 -1    0.00    0.00
EC3B   169.8   52.5 -1 -1    0.00    0.00
ID1B   173.7   73.9 -1 -1    0.00    0.00
AS1C   221.1   68.8  1  1    0.00    0.00
AS2C   238.5   79.0  1  1    0.00    0.00
CC1C   290.2   71.3 -1  1    0.00    0.00
EC1C    33.2   12.3  1 -1    0.00    0.00
EC2C   146.2   45.4 -1 -1    0.00    0.00
EC3C   169.8   52.5 -1 -1    0.00    0.00
AS1D   221.1   68.8 -1  1    0.00    0.00
AS2D   238.5   79.0  1  1    0.00    0.00
CC1D   290.2   71.3  1  1    0.00    0.00
EC1D    33.2   12.3 -1 -1    0.00    0.00
EC2D   146.2   45.4 -1 -1    0.00    0.00
EC3D   169.8   52.5 -1 -1    0.00    0.00
ID1D   173.7   73.9 -1 -1    0.00    0.00
AS1E   221.1   68.8  1  1    0.00    0.00
AS2E   238.5   79.0 -1  1    0.00    0.00
CC1E   290.2   71.3  1  1    0.00    0.00
EC1E    33.2   12.3 -1 -1    0.00    0.00
EC2E   146.2   45.4 -1 -1    0.00    0.00
EC3E   169.8   52.5 -1 -1    0.00    0.00
ID1E   173.7   73.9 -1 -1    0.00    0.00
AS1F   221.1   68.8  1  1    0.00    0.00
AS2F   238.5   79.0 -1  1    0.00    0.00
CC1F   290.2   71.3  1  1    0.00    0.00
EC1F    33.2   12.3 -1 -1    0.00    0.00
EC2F   146.2   45.4 -1 -1    0.00    0.00
EC3F   169.8   52.5 -1 -1    0.00    0.00
AS1G   221.1   68.8  1  1    0.00    0.00
AS2G   238.5   79.0 -1  1    0.00    0.00
CC1G   290.2   71.3  1  1    0.00    0.00
EC1G    33.2   12.3 -1 -1    0.00    0.00
EC2G   146.2   45.4 -1 -1    0.00    0.00
EC3G   169.8   52.5 -1 -1    0.00    0.00
             121  38  38   0 1
AS1B   255.2   61.1  1  1    0.00    0.00
AS2B   261.6   77.0 -1  1    0.00    0.00
CC1B   308.5   79.1  1 -1    0.00    0.00
EC1B   353.8   52.7  1 -1    0.00    0.00
EC2B    52.2   18.4 -1 -1    0.00    0.00
EC3B   198.1    8.0 -1 -1    0.00    0.00
AS1C   255.2   61.1  1  1    0.00    0.00
CC1C   308.5   79.1  1 -1    0.00    0.00
EC1C   353.8   52.7  1 -1    0.00    0.00
EC2C    52.2   18.4 -1 -1    0.00    0.00
EC3C   198.1    8.0  1 -1    0.00    0.00
ID1C   180.6   51.5  1  1    0.00    0.00
AS1D   255.2   61.1  1  1    0.00    0.00
AS2D   261.6   77.0  1  1    0.00    0.00
CC1D   308.5   79.1 -1 -1    0.00    0.00
EC1D   353.8   52.7 -1 -1    0.00    0.00
EC2D    52.2   18.4 -1 -1    0.00    0.00
EC3D   198.1    8.0  1 -1    0.00    0.00
ID1D   180.6   51.5  1  1    0.00    0.00
AS1E   255.2   61.1  1  1    0.00    0.00
CC1E   308.5   79.1 -1 -1    0.00    0.00
EC1E   353.8   52.7 -1 -1    0.00    0.00
EC2E    52.2   18.4 -1 -1    0.00    0.00
EC3E   198.1    8.0  1 -1    0.00    0.00
ID1E   180.6   51.5  1  1    0.00    0.00
AS1F   255.2   61.1  1  1    0.00    0.00
AS2F   261.6   77.0  1  1    0.00    0.00
CC1F   308.5   79.1 -1 -1    0.00    0.00
EC1F   353.8   52.7 -1 -1    0.00    0.00
EC2F    52.2   18.4 -1 -1    0.00    0.00
EC3F   198.1    8.0 -1 -1    0.00    0.00
ID1F   180.6   51.5  1  1    0.00    0.00
AS1G   255.2   61.1  1  1    0.00    0.00
AS2G   261.6   77.0  1  1    0.00    0.00
CC1G   308.5   79.1 -1 -1    0.00    0.00
EC2G    52.2   18.4 -1 -1    0.00    0.00
EC3G   198.1    8.0  1 -1    0.00    0.00
ID1G   180.6   51.5  1  1    0.00    0.00
             122  39  39   0 1
AS1B   261.5   67.3  1  1    0.00    0.00
AS2B   265.2   81.7 -1  1    0.00    0.00
CC1B   308.9   84.1 -1  1    0.00    0.00
EC1B   348.3   61.0 -1  1    0.00    0.00
EC2B    19.4   21.8  1 -1    0.00    0.00
EC3B   272.0   11.3  1 -1    0.00    0.00
ID1B   189.0   50.5  1 -1    0.00    0.00
AS1C   261.5   67.3  1  1    0.00    0.00
AS2C   265.2   81.7  1  1    0.00    0.00
CC1C   308.9   84.1  1  1    0.00    0.00
EC1C   348.3   61.0  1  1    0.00    0.00
EC2C    19.4   21.8 -1 -1    0.00    0.00
EC3C   272.0   11.3 -1 -1    0.00    0.00
ID1C   189.0   50.5 -1 -1    0.00    0.00
AS1D   261.5   67.3  1  1    0.00    0.00
CC1D   308.9   84.1 -1  1    0.00    0.00
EC1D   348.3   61.0  1  1    0.00    0.00
EC2D    19.4   21.8 -1 -1    0.00    0.00
EC3D   272.0   11.3 -1 -1    0.00    0.00
ID1D   189.0   50.5  1 -1    0.00    0.00
AS1E   261.5   67.3  1  1    0.00    0.00
AS2E   265.2   81.7  1  1    0.00    0.00
EC1E   348.3   61.0  1  1    0.00    0.00
EC2E    19.4   21.8  1 -1    0.00    0.00
EC3E   272.0   11.3 -1 -1    0.00    0.00
ID1E   189.0   50.5  1 -1    0.00    0.00
AS1F   261.5   67.3  1  1    0.00    0.00
CC1F   308.9   84.1  1  1    0.00    0.00
EC1F   348.3   61.0  1  1    0.00    0.00
EC2F    19.4   21.8 -1 -1    0.00    0.00
EC3F   272.0   11.3 -1 -1    0.00    0.00
ID1F   189.0   50.5  1 -1    0.00    0.00
AS1G   261.5   67.3  1  1    0.00    0.00
AS2G   265.2   81.7  1  1    0.00    0.00
CC1G   308.9   84.1  1  1    0.00    0.00
EC1G   348.3   61.0  1  1    0.00    0.00
EC2G    19.4   21.8 -1 -1    0.00    0.00
EC3G   272.0   11.3 -1 -1    0.00    0.00
ID1G   189.0   50.5 -1 -1    0.00    0.00
             125  39  39   0 1
AS1B   252.0   61.0  1  1    0.00    0.00
CC1B   304.6   76.0  1  1    0.00    0.00
EC1B   345.9   45.9  1  1    0.00    0.00
EC2B    59.4    7.9 -1 -1    0.00    0.00
EC3B   213.9   15.8 -1 -1    0.00    0.00
ID1B   186.6   51.9 -1 -1    0.00    0.00
AS1C   252.0   61.0  1  1    0.00    0.00
CC1C   304.6   76.0 -1  1    0.00    0.00
EC1C   345.9   45.9  1  1    0.00    0.00
EC2C    59.4    7.9 -1 -1    0.00    0.00
EC3C   213.9   15.8 -1 -1    0.00    0.00
ID1C   186.6   51.9 -1 -1    0.00    0.00
AS1D   252.0   61.0  1  1    0.00    0.00
AS2D   259.2   75.2  1  1    0.00    0.00
CC1D   304.6   76.0  1  1    0.00    0.00
EC1D   345.9   45.9 -1  1    0.00    0.00
EC2D    59.4    7.9 -1 -1    0.00    0.00
EC3D   213.9   15.8 -1 -1    0.00    0.00
ID1D   186.6   51.9  1 -1    0.00    0.00
AS1E   252.0   61.0  1  1    0.00    0.00
AS2E   259.2   75.2  1  1    0.00    0.00
CC1E   304.6   76.0  1  1    0.00    0.00
EC1E   345.9   45.9  1  1    0.00    0.00
EC2E    59.4    7.9 -1 -1    0.00    0.00
EC3E   213.9   15.8 -1 -1    0.00    0.00
ID1E   186.6   51.9 -1 -1    0.00    0.00
AS1F   252.0   61.0  1  1    0.00    0.00
CC1F   304.6   76.0  1  1    0.00    0.00
EC1F   345.9   45.9  1  1    0.00    0.00
EC2F    59.4    7.9 -1 -1    0.00    0.00
EC3F   213.9   15.8 -1 -1    0.00    0.00
ID1F   186.6   51.9 -1 -1    0.00    0.00
AS1G   252.0   61.0  1  1    0.00    0.00
AS2G   259.2   75.2  1  1    0.00    0.00
CC1G   304.6   76.0  1  1    0.00    0.00
EC1G   345.9   45.9 -1  1    0.00    0.00
EC2G    59.4    7.9 -1 -1    0.00    0.00
EC3G   213.9   15.8 -1 -1    0.00    0.00
ID1G   186.6   51.9 -1 -1    0.00    0.00
             126  32  32   0 1
AS1B   248.4   65.5  1  1    0.00    0.00
CC1B   301.8   78.2 -1  1    0.00    0.00
EC1B   341.5   44.7 -1 -1    0.00    0.00
EC2B   117.4    5.7  1 -1    0.00    0.00
EC3B   209.4   23.5  1 -1    0.00    0.00
ID1B   187.7   58.2  1 -1    0.00    0.00
AS1C   248.4   65.5  1  1    0.00    0.00
CC1C   301.8   78.2 -1  1    0.00    0.00
EC1C   341.5   44.7  1 -1    0.00    0.00
EC2C   117.4    5.7 -1 -1    0.00    0.00
EC3C   209.4   23.5 -1 -1    0.00    0.00
ID1C   187.7   58.2  1 -1    0.00    0.00
AS1D   248.4   65.5  1  1    0.00    0.00
AS2D   256.7   78.4  1  1    0.00    0.00
CC1D   301.8   78.2  1  1    0.00    0.00
EC1D   341.5   44.7  1 -1    0.00    0.00
EC2D   117.4    5.7 -1 -1    0.00    0.00
EC3D   209.4   23.5 -1 -1    0.00    0.00
ID1D   187.7   58.2 -1 -1    0.00    0.00
AS1E   248.4   65.5  1  1    0.00    0.00
AS2E   256.7   78.4  1  1    0.00    0.00
CC1E   301.8   78.2  1  1    0.00    0.00
EC1E   341.5   44.7 -1 -1    0.00    0.00
EC2E   117.4    5.7 -1 -1    0.00    0.00
EC3E   209.4   23.5 -1 -1    0.00    0.00
ID1E   187.7   58.2  1 -1    0.00    0.00
AS1F   248.4   65.5  1  1    0.00    0.00
CC1F   301.8   78.2  1  1    0.00    0.00
EC1F   341.5   44.7  1 -1    0.00    0.00
EC2F   117.4    5.7 -1 -1    0.00    0.00
EC3F   209.4   23.5 -1 -1    0.00    0.00
ID1F   187.7   58.2 -1 -1    0.00    0.00
             127  39  39   0 1
AS1B   249.1   62.2  1  1    0.00    0.00
CC1B   303.4   76.4  1  1    0.00    0.00
EC1B   346.1   44.2  1 -1    0.00    0.00
EC2B    89.9    8.2 -1 -1    0.00    0.00
EC3B   204.3   19.1 -1 -1    0.00    0.00
ID1B   185.2   55.1 -1 -1    0.00    0.00
AS1C   249.1   62.2  1  1    0.00    0.00
AS2C   257.4   76.2  1  1    0.00    0.00
CC1C   303.4   76.4  1  1    0.00    0.00
EC1C   346.1   44.2  1 -1    0.00    0.00
EC2C    89.9    8.2 -1 -1    0.00    0.00
EC3C   204.3   19.1 -1 -1    0.00    0.00
ID1C   185.2   55.1 -1 -1    0.00    0.00
AS1D   249.1   62.2  1  1    0.00    0.00
AS2D   257.4   76.2  1  1    0.00    0.00
CC1D   303.4   76.4  1  1    0.00    0.00
EC1D   346.1   44.2 -1 -1    0.00    0.00
EC2D    89.9    8.2 -1 -1    0.00    0.00
EC3D   204.3   19.1 -1 -1    0.00    0.00
ID1D   185.2   55.1  1 -1    0.00    0.00
AS1E   249.1   62.2  1  1    0.00    0.00
AS2E   257.4   76.2  1  1    0.00    0.00
CC1E   303.4   76.4  1  1    0.00    0.00
EC1E   346.1   44.2  1 -1    0.00    0.00
EC2E    89.9    8.2 -1 -1    0.00    0.00
EC3E   204.3   19.1 -1 -1    0.00    0.00
ID1E   185.2   55.1 -1 -1    0.00    0.00
AS1F   249.1   62.2  1  1    0.00    0.00
CC1F   303.4   76.4  1  1    0.00    0.00
EC1F   346.1   44.2 -1 -1    0.00    0.00
EC2F    89.9    8.2 -1 -1    0.00    0.00
EC3F   204.3   19.1 -1 -1    0.00    0.00
ID1F   185.2   55.1 -1 -1    0.00    0.00
AS1G   249.1   62.2  1  1    0.00    0.00
CC1G   303.4   76.4 -1  1    0.00    0.00
EC1G   346.1   44.2 -1 -1    0.00    0.00
EC2G    89.9    8.2  1 -1    0.00    0.00
EC3G   204.3   19.1  1 -1    0.00    0.00
ID1G   185.2   55.1  1 -1    0.00    0.00
